Ind_ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Is high risk,Age_date
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,2040-11-25 11:11:26.391727,1,0,0,0,Laborers,1,0,2062-11-02 11:02:46.471042
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,2026-05-27 11:11:26.391727,1,0,1,0,Laborers,2,0,2058-04-05 11:02:46.471042
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,2026-09-20 11:11:26.391727,1,0,0,0,Sales staff,3,0,2060-12-27 11:02:46.471042
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2036-04-11 11:11:26.391727,1,0,1,0,Laborers,2,0,2060-11-11 11:02:46.471042
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2035-12-02 11:11:26.391727,1,0,0,0,Laborers,2,0,2077-09-22 11:02:46.471042
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,2038-10-22 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2058-03-21 11:02:46.471042
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,2027-05-12 11:11:26.391727,1,0,0,0,Laborers,1,0,2067-06-05 19:15:21.385852
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2024-06-16 11:11:26.391727,1,0,1,0,High skill tech staff,2,0,2076-01-29 11:02:46.471042
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,2027-07-08 11:11:26.391727,1,0,1,0,Laborers,1,0,2077-10-09 11:02:46.471042
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,2023-12-10 11:11:26.391727,1,0,0,1,Cooking staff,2,0,2074-10-16 11:02:46.471042
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,2025-01-17 11:11:26.391727,1,0,0,0,Laborers,4,0,2069-01-10 11:02:46.471042
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2033-07-14 11:11:26.391727,1,0,0,0,Drivers,2,0,2075-11-10 11:02:46.471042
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,2024-11-22 11:11:26.391727,1,1,1,0,Laborers,2,0,2051-03-02 11:02:46.471042
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2028-05-27 11:11:26.391727,1,0,0,0,Sales staff,2,0,2070-08-10 11:02:46.471042
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,2042-01-11 11:11:26.391727,1,0,0,0,Managers,2,0,2073-02-03 11:02:46.471042
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,2034-06-17 11:11:26.391727,1,1,1,0,Laborers,3,0,2072-08-09 11:02:46.471042
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2034-05-09 11:11:26.391727,1,0,0,0,Core staff,4,0,2058-09-08 11:02:46.471042
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,2029-03-01 11:11:26.391727,1,1,1,1,Laborers,3,0,2053-09-11 11:02:46.471042
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,2029-08-10 11:11:26.391727,1,0,1,0,Core staff,2,0,2055-06-12 11:02:46.471042
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,2026-10-23 11:11:26.391727,1,0,0,0,Core staff,2,0,2058-07-05 11:02:46.471042
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,2026-08-14 11:11:26.391727,1,0,0,0,Cleaning staff,4,0,2057-10-13 11:02:46.471042
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2037-09-20 11:11:26.391727,1,0,0,0,Cleaning staff,2,0,2073-05-03 11:02:46.471042
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,2033-09-11 11:11:26.391727,1,1,1,0,Managers,2,0,2066-11-02 11:02:46.471042
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,2030-09-20 11:11:26.391727,1,0,0,0,Laborers,1,0,2077-02-16 11:02:46.471042
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,2023-12-11 11:11:26.391727,1,0,0,0,Core staff,1,0,2049-07-26 11:02:46.471042
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,2032-06-20 11:11:26.391727,1,0,0,0,Core staff,3,0,2057-04-09 11:02:46.471042
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,2030-05-10 11:11:26.391727,1,1,1,1,Core staff,3,0,2062-01-11 11:02:46.471042
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,2035-05-11 11:11:26.391727,1,0,0,0,Sales staff,2,0,2076-02-05 11:02:46.471042
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,2040-01-11 11:11:26.391727,1,0,1,0,Medicine staff,2,0,2074-02-12 11:02:46.471042
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,2023-12-23 11:11:26.391727,1,0,0,0,Cleaning staff,3,0,2050-12-26 11:02:46.471042
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,2024-04-09 11:11:26.391727,1,1,0,1,Medicine staff,2,0,2047-07-24 11:02:46.471042
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,2031-11-23 11:11:26.391727,1,0,0,0,Laborers,2,0,2065-01-27 11:02:46.471042
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-10-10 11:11:26.391727,1,0,1,0,Laborers,4,0,2056-08-12 11:02:46.471042
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2028-11-09 11:11:26.391727,1,0,0,0,Core staff,2,0,2053-12-02 11:02:46.471042
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,2038-06-14 11:11:26.391727,1,0,1,0,Cooking staff,2,0,2064-04-04 11:02:46.471042
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-12-23 11:11:26.391727,1,0,0,0,Laborers,2,0,2071-08-21 11:02:46.471042
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,2032-11-30 11:11:26.391727,1,1,1,1,Laborers,2,0,2064-04-18 11:02:46.471042
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,2027-08-18 11:11:26.391727,1,1,0,0,Core staff,3,0,2052-06-10 11:02:46.471042
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,2030-11-22 11:11:26.391727,1,1,0,0,Drivers,2,0,2062-01-26 11:02:46.471042
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,2024-02-18 11:11:26.391727,1,0,0,0,Laborers,1,0,2048-04-17 11:02:46.471042
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2023-11-15 11:11:26.391727,1,0,0,0,Laborers,2,0,2070-07-15 11:02:46.471042
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,2041-08-21 11:11:26.391727,1,1,1,0,Medicine staff,4,0,2067-06-05 19:15:21.385852
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,2030-04-21 11:11:26.391727,1,0,0,0,Laborers,3,0,2054-05-22 11:02:46.471042
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,2031-03-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2055-06-02 11:02:46.471042
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2026-06-17 11:11:26.391727,1,0,1,0,Core staff,2,0,2077-09-21 11:02:46.471042
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,2029-09-29 11:11:26.391727,1,0,0,0,Core staff,2,0,2070-05-07 11:02:46.471042
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,2027-08-11 11:11:26.391727,1,0,0,0,Managers,1,0,2056-05-11 11:02:46.471042
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2030-02-21 11:11:26.391727,1,0,0,0,Drivers,2,0,2082-11-17 11:02:46.471042
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,2025-10-09 11:11:26.391727,1,0,0,0,Laborers,2,0,2053-03-21 11:02:46.471042
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2031-08-22 11:11:26.391727,1,1,0,0,Low-skill Laborers,3,0,2065-03-03 11:02:46.471042
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,2029-03-22 11:11:26.391727,1,0,1,1,Laborers,1,0,2050-07-17 11:02:46.471042
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,2026-06-10 11:11:26.391727,1,1,0,0,Laborers,2,0,2050-12-19 11:02:46.471042
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2025-06-06 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2073-10-16 11:02:46.471042
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2027-04-20 11:11:26.391727,1,1,0,0,Sales staff,2,0,2052-06-21 11:02:46.471042
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,2026-09-08 11:11:26.391727,1,1,1,0,Core staff,4,0,2063-07-18 11:02:46.471042
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,2028-11-08 11:11:26.391727,1,0,0,0,Cooking staff,3,0,2059-03-31 11:02:46.471042
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2036-09-11 11:11:26.391727,1,0,1,0,Cleaning staff,2,0,2064-12-17 11:02:46.471042
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,2027-03-21 11:11:26.391727,1,0,0,0,Managers,2,0,2052-10-28 11:02:46.471042
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,2026-08-07 11:11:26.391727,1,0,1,0,Accountants,2,0,2081-10-05 11:02:46.471042
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2024-10-17 11:11:26.391727,1,0,0,0,Laborers,2,0,2087-06-20 11:02:46.471042
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,2024-02-08 11:11:26.391727,1,0,1,0,Laborers,4,0,2059-05-13 11:02:46.471042
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,2032-06-21 11:11:26.391727,1,1,1,0,Secretaries,2,0,2071-01-10 11:02:46.471042
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,2025-01-19 11:11:26.391727,1,0,0,1,Accountants,3,0,2054-05-06 11:02:46.471042
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,2027-09-09 11:11:26.391727,1,0,0,0,Core staff,1,0,2083-06-08 11:02:46.471042
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,2029-03-28 11:11:26.391727,1,0,0,0,Core staff,4,0,2060-07-27 11:02:46.471042
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,2028-04-19 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2056-02-15 11:02:46.471042
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,2026-01-22 11:11:26.391727,1,0,1,1,Laborers,3,0,2058-08-12 11:02:46.471042
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,2038-12-13 11:11:26.391727,1,0,1,0,Managers,4,0,2067-05-23 11:02:46.471042
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,2023-12-21 11:11:26.391727,1,0,1,0,Managers,4,0,2053-06-15 11:02:46.471042
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2026-08-07 11:11:26.391727,1,0,1,0,Cleaning staff,2,0,2064-09-03 11:02:46.471042
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,2034-07-17 11:11:26.391727,1,0,0,1,Laborers,2,0,2053-01-23 11:02:46.471042
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2037-02-09 11:11:26.391727,1,1,1,0,Laborers,2,0,2067-06-05 19:15:21.385852
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,2032-06-30 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2079-01-31 11:02:46.471042
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,2024-06-09 11:11:26.391727,1,0,0,0,Accountants,1,0,2071-09-27 11:02:46.471042
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,2028-04-19 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2056-02-15 11:02:46.471042
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,2025-02-02 11:11:26.391727,1,0,0,1,Laborers,2,0,2082-01-14 11:02:46.471042
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,2026-03-08 11:11:26.391727,1,0,0,0,Laborers,3,0,2051-02-21 11:02:46.471042
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,2033-05-22 11:11:26.391727,1,0,0,0,Security staff,4,0,2057-09-13 11:02:46.471042
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2029-02-21 11:11:26.391727,1,0,0,0,Sales staff,1,0,2063-10-20 11:02:46.471042
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-12-20 11:11:26.391727,1,0,1,0,High skill tech staff,3,0,2067-04-14 11:02:46.471042
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,2027-10-16 11:11:26.391727,1,0,0,0,Security staff,4,0,2066-09-26 11:02:46.471042
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,2035-11-23 11:11:26.391727,1,0,0,0,Managers,2,0,2070-07-28 11:02:46.471042
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,2024-06-10 11:11:26.391727,1,1,1,0,Managers,2,0,2058-09-29 11:02:46.471042
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2026-06-21 11:11:26.391727,1,1,0,1,Core staff,2,0,2046-05-19 11:02:46.471042
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2041-08-14 11:11:26.391727,1,0,0,0,Laborers,1,0,2069-07-18 11:02:46.471042
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,2027-12-31 11:11:26.391727,1,1,0,0,Core staff,2,0,2066-02-19 11:02:46.471042
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,2026-01-10 11:11:26.391727,1,0,1,0,Managers,1,0,2062-12-02 11:02:46.471042
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-10-18 11:11:26.391727,1,1,1,1,Realty agents,3,0,2052-02-12 11:02:46.471042
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,2032-06-09 11:11:26.391727,1,1,1,0,Laborers,2,0,2071-11-11 11:02:46.471042
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2034-04-07 11:11:26.391727,1,0,0,0,Managers,3,0,2062-03-19 11:02:46.471042
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,2037-06-04 11:11:26.391727,1,1,0,0,Managers,2,0,2059-02-28 11:02:46.471042
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2033-06-13 11:11:26.391727,1,0,0,0,Core staff,2,0,2074-03-06 11:02:46.471042
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2033-05-05 11:11:26.391727,1,0,1,1,Laborers,1,0,2073-02-26 11:02:46.471042
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,2026-10-17 11:11:26.391727,1,0,0,0,Core staff,4,0,2057-03-21 11:02:46.471042
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,2035-04-18 11:11:26.391727,1,0,0,0,Sales staff,1,0,2065-12-06 11:02:46.471042
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,2030-05-24 11:11:26.391727,1,0,0,1,Core staff,3,0,2054-03-11 11:02:46.471042
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,2043-01-22 11:11:26.391727,1,0,0,0,Core staff,1,0,2065-01-07 11:02:46.471042
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,2023-10-10 11:11:26.391727,1,1,0,0,Laborers,4,0,2055-12-28 11:02:46.471042
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,2037-09-06 11:11:26.391727,1,0,0,0,Laborers,3,0,2064-06-22 11:02:46.471042
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2042-01-08 11:11:26.391727,1,1,1,0,Cleaning staff,2,0,2075-07-23 11:02:46.471042
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,2029-12-17 11:11:26.391727,1,0,1,0,Managers,2,0,2076-04-08 11:02:46.471042
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,2031-06-22 11:11:26.391727,1,1,0,1,Managers,3,0,2065-03-31 11:02:46.471042
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2032-08-20 11:11:26.391727,1,1,0,0,Waiters/barmen staff,2,0,2055-05-18 11:02:46.471042
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2033-05-10 11:11:26.391727,1,0,1,0,Managers,2,0,2070-12-26 11:02:46.471042
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,2036-02-14 11:11:26.391727,1,0,0,0,Laborers,4,0,2054-11-22 11:02:46.471042
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,2034-07-18 11:11:26.391727,1,1,1,0,Sales staff,3,0,2057-08-10 11:02:46.471042
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,2037-11-15 11:11:26.391727,1,1,0,0,Laborers,1,0,2076-05-03 11:02:46.471042
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2031-11-15 11:11:26.391727,1,0,0,0,Medicine staff,1,0,2072-08-14 11:02:46.471042
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,2031-06-20 11:11:26.391727,1,0,1,0,Laborers,2,0,2051-11-15 11:02:46.471042
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2028-10-02 11:11:26.391727,1,0,1,0,Laborers,3,0,2075-05-08 11:02:46.471042
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2026-12-24 11:11:26.391727,1,0,0,0,High skill tech staff,1,0,2069-04-12 11:02:46.471042
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2026-12-13 11:11:26.391727,1,0,0,0,Cooking staff,2,0,2060-12-24 11:02:46.471042
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,2028-03-22 11:11:26.391727,1,0,1,0,Laborers,3,0,2052-03-08 11:02:46.471042
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2029-11-08 11:11:26.391727,1,0,0,0,Laborers,4,0,2062-10-27 11:02:46.471042
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,2027-09-01 11:11:26.391727,1,0,0,0,Laborers,4,0,2058-06-12 11:02:46.471042
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,2025-11-16 11:11:26.391727,1,0,0,0,Laborers,2,0,2048-03-05 11:02:46.471042
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2026-07-11 11:11:26.391727,1,1,0,0,Laborers,1,0,2046-03-31 11:02:46.471042
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,2029-08-14 11:11:26.391727,1,0,0,0,Managers,2,0,2051-09-14 11:02:46.471042
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,2027-02-22 11:11:26.391727,1,0,0,0,Managers,4,0,2058-01-24 11:02:46.471042
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,2024-06-25 11:11:26.391727,1,1,1,0,Laborers,2,0,2071-05-03 11:02:46.471042
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,2028-10-21 11:11:26.391727,1,1,0,0,Laborers,2,0,2054-09-26 11:02:46.471042
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,2037-09-09 11:11:26.391727,1,1,1,0,Core staff,2,0,2065-06-04 11:02:46.471042
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2029-11-17 11:11:26.391727,1,0,1,1,Laborers,3,0,2052-09-27 11:02:46.471042
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,2026-03-12 11:11:26.391727,1,1,1,0,Core staff,3,0,2060-07-19 11:02:46.471042
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,2026-11-11 11:11:26.391727,1,0,0,1,Laborers,3,0,2058-08-25 11:02:46.471042
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2042-10-22 11:11:26.391727,1,0,0,0,Accountants,2,0,2074-01-22 11:02:46.471042
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2028-02-08 11:11:26.391727,1,0,0,0,Laborers,2,0,2064-09-19 11:02:46.471042
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,2029-09-18 11:11:26.391727,1,0,0,1,Managers,3,0,2049-11-01 11:02:46.471042
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,2023-09-17 11:11:26.391727,1,0,0,0,High skill tech staff,4,0,2061-03-14 11:02:46.471042
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,2032-12-08 11:11:26.391727,1,0,0,0,Laborers,2,0,2062-10-13 11:02:46.471042
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2030-10-18 11:11:26.391727,1,1,1,0,Core staff,3,0,2063-12-31 11:02:46.471042
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,2024-04-17 11:11:26.391727,1,1,0,0,Sales staff,2,0,2077-07-20 11:02:46.471042
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,2024-12-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2084-04-06 11:02:46.471042
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,2024-12-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2084-04-06 11:02:46.471042
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2026-03-10 11:11:26.391727,1,0,0,0,Managers,2,0,2061-11-14 11:02:46.471042
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,2025-09-08 11:11:26.391727,1,0,0,0,Sales staff,4,0,2050-08-18 11:02:46.471042
5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,2029-12-12 11:11:26.391727,1,0,0,0,Sales staff,4,0,2052-10-31 11:02:46.471042
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2026-07-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2061-04-29 11:02:46.471042
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,2033-10-21 11:11:26.391727,1,1,1,0,Sales staff,2,0,2078-08-28 11:02:46.471042
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,2027-02-22 11:11:26.391727,1,0,0,0,Drivers,3,0,2066-02-06 11:02:46.471042
5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,2032-08-09 11:11:26.391727,1,0,0,0,Laborers,3,0,2057-12-03 11:02:46.471042
5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2037-08-06 11:11:26.391727,1,0,0,0,Laborers,2,0,2057-10-18 11:02:46.471042
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,2025-04-29 11:11:26.391727,1,1,1,0,Laborers,1,0,2049-05-14 11:02:46.471042
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2034-10-15 11:11:26.391727,1,0,0,0,Laborers,3,0,2073-03-05 11:02:46.471042
5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,2028-03-20 11:11:26.391727,1,1,1,0,High skill tech staff,2,0,2072-03-08 11:02:46.471042
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,2029-02-16 11:11:26.391727,1,0,1,0,Drivers,1,0,2086-03-04 11:02:46.471042
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,2033-06-24 11:11:26.391727,1,0,0,0,Managers,2,0,2081-08-06 11:02:46.471042
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,2028-02-08 11:11:26.391727,1,0,1,0,Laborers,4,0,2057-07-05 11:02:46.471042
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,2024-10-29 11:11:26.391727,1,0,0,0,Sales staff,2,0,2052-07-15 11:02:46.471042
5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,2036-02-11 11:11:26.391727,1,0,0,0,Laborers,3,0,2067-03-30 11:02:46.471042
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-04-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2072-02-21 11:02:46.471042
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,2028-09-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2077-01-21 11:02:46.471042
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2025-12-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2071-02-10 11:02:46.471042
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,2024-08-02 11:11:26.391727,1,0,0,0,Core staff,3,0,2060-05-19 11:02:46.471042
